id,ean,name,legal_name,unit_price,is_discounted,previous_price,origin,supplier,weight,category,age_check,alcohol_by_volume,is_new,is_pack,pack_size
46892,8480000468925,Cleansing Facial gel Facial Clean Deliplus,,2.5,False,,,,0.25,Facial & body care,False,,False,False,
79679,8480000796790,"White Clay Cleanser, scrub and mask Facial Clean Deliplus",,3.5,False,,,,0.1,Facial & body care,False,,False,False,
76594,8411713102684,Facial cleansing pore strips Doctor San,,3.0,False,        3.80,,,1.0,Facial & body care,False,,False,False,
76465,8480000764652,Oat facial water for sensitive skin Deliplus,,2.9,False,,,,0.3,Facial & body care,False,,False,False,
46875,8480000468758,Cleansing foaming Facial oil clean Deliplus,,3.75,False,,,,0.175,Facial & body care,False,,False,False,
50336,8480000503367,Cleansing Sensitive Facial gel clean Deliplus,,4.0,False,,,,0.1,Facial & body care,False,,False,False,
35935,8402001010972,Tea tree and prebiotic facial toner clean Deliplus,,3.5,False,,,,0.255,Facial & body care,False,,False,False,
35655,8402001006074,Hydra Boom Facial mask with Jeju Camellias and hyaluronic acid Deliplus,,1.75,False,,,,1.0,Facial & body care,False,,False,False,
35934,8402001010613,Vitamin C and Niacinamide facial tonic Deliplus,,3.5,False,,,,0.255,Facial & body care,False,,False,False,
52531,8402001008887,Salicylic acid impregnated discs Deliplus,,4.5,False,,,,50.0,Facial & body care,False,,False,False,
7904,8402001017865,Resorbable facial sheets with lifting effect Deliplus,,5.0,False,,,,1.0,Facial & body care,False,,False,False,
50170,8480000501707,Revitalizing and Restructuring Sisbela Reafirm Facial cream Deliplus,,5.0,False,,,,0.05,Facial & body care,False,,False,False,
50247,8480000502476,Light Texture Facial cream Prevent Age Skin Deliplus,,7.0,False,,,,0.05,Facial & body care,False,,False,False,
41112,8480000411129,Refill facial cream Light Texture Prevent Age Skin Deliplus,,4.0,False,,,,0.05,Facial & body care,False,,False,False,
50757,8480000507570,BB cream facial moisturizer 01 light SPF 20 Deliplus,,4.5,False,,,,0.05,Facial & body care,False,,False,False,
50764,8480000507648,BB cream facial moisturizer 02 medium SPF 20 Deliplus,,4.5,False,,,,0.05,Facial & body care,False,,False,False,
46869,8480000468697,Rich Texture Facial day cream Regen Skin Deliplus,,7.0,False,,,,0.05,Facial & body care,False,,False,False,
70152,8480000701527,Refill Rich Texture facial day cream Regen Skin Deliplus,,4.0,False,,,,0.05,Facial & body care,False,,False,False,
50124,8480000501240,Dragon's Blood Anti Ox facial cream Deliplus,,5.0,False,,,,0.05,Facial & body care,False,,False,False,
76184,8411300657009,Revitalift moisturising anti-wrinkle extra firmness facial day cream L'Oréal,,9.5,False,,,L'Oreal Productos Gran Consumo,0.05,Facial & body care,False,,False,False,
70156,8480000701565,Refill Rich Texture facial night cream Regen Skin Deliplus,,4.0,False,,,,0.05,Facial & body care,False,,False,False,
50375,8480000503756,Moisturising Oil Free Fluid facial cream Deliplus,,4.8,False,,,,0.05,Facial & body care,False,,False,False,
50326,8480000503268,Moisturising and ortifying facial cream  Sensitive with vitamin K Ox Deliplus,,7.0,False,,,,0.05,Facial & body care,False,,False,False,
46953,8480000469533,Blemish matifying facial gel Deliplus,,4.25,False,,,,0.015,Facial & body care,False,,False,False,
50099,8437016591161,Facial cream Vitamine C SPF 50+ Viseger Pharma,,7.0,False,,,,0.05,Facial & body care,False,,False,False,
22503,8480000225030,Hydrates hyaluronic acid facial gel Deliplus,,5.0,False,,,,0.05,Facial & body care,False,,False,False,
50256,8480000502568,Moisturizing facial cream hyaluronic acid and aloe vera Deliplus,,5.0,False,,,,0.05,Facial & body care,False,,False,False,
35274,8402001005459,Green Caviar Prevent Age Skin facial cream refill Deliplus,,4.0,False,,,,0.05,Facial & body care,False,,False,False,
35292,8402001005466,Empty jar for face cream refill Deliplus,,4.0,False,,,,1.0,Facial & body care,False,,False,False,
52532,8402001011986,Matifica facial gel sebum-regulating Deliplus,,6.0,False,,,,0.05,Facial & body care,False,,False,False,
50192,8480000501929,Anti-wrinkle and Illuminator eye contour Sisbela Reafirm Deliplus,,4.5,False,,,,0.015,Facial & body care,False,,False,False,
50199,8480000501998,Instant slimming serum for puffiness and dark circles Sisbela Reafirm Deliplus,,5.0,False,,,,0.01,Facial & body care,False,,False,False,
50140,8480000501400,Dragon's blood Anti Ox eye and eyelid contour cream Deliplus,,4.5,False,,,,0.015,Facial & body care,False,,False,False,
15895,8480000158956,Facial pearls Q10 concentrated firming anti-wrinkle Khanya,,1.5,False,,,,1.0,Facial & body care,False,,False,False,
46885,8480000468857,Spray flash Facial ampoules Tensor Effect Sisbela Reafirm Deliplus,,2.5,False,,,,0.004,Facial & body care,False,,False,False,
50321,8480000503213,Facial ampoules Hyaluronic Acid Hydrate concentrate Deliplus,,3.5,False,,,,0.014,Facial & body care,False,,False,False,
50198,8480000501981,Booster Sisbela Reafirm Facial serum 12% silicon Deliplus,,6.0,False,,,,0.03,Facial & body care,False,,False,False,
50125,8480000501257,Anti Ox Lycopene face oil Deliplus,,6.0,False,,,,0.03,Facial & body care,False,,False,False,
46873,8480000468734,Regen Skin intensive retinol booster facial treatment Deliplus,,6.0,False,,,,0.03,Facial & body care,False,,False,False,
50366,8480000503664,Sebum-Regulating Balance Facial serum Deliplus,,6.0,False,,,,0.03,Facial & body care,False,,False,False,
67596,8480000675965,Hyaluronic Acid and Ceramides facial serum Moisturizes Deliplus,,6.0,False,,,,0.03,Facial & body care,False,,False,False,
52977,8402001017957,Q10 Anti-wrinkle facial serum Deliplus,,3.5,False,,,,0.01,Facial & body care,False,,False,False,
52590,8402001013881,Castor oil Deliplus,,3.95,False,,,,0.03,Facial & body care,False,,False,False,
74079,8480000740793,Wax strips for sensitive skin for face  Deliplus,,1.1,False,        1.20,,,1.0,Facial & body care,False,,False,False,
74081,8480000740816,Wax strips for sensitive skin special for legs Deliplus,,1.5,False,        1.65,,,1.0,Facial & body care,False,,False,False,
86088,8480000860880,Depilatory cream for normal skin men under the shower Deliplus,,3.0,False,,,,0.2,Facial & body care,False,,False,False,
86089,8480000860897,Depilatory cream for women body sensitive skin under the shower Deliplus,,3.0,False,,,,0.2,Facial & body care,False,,False,False,
60046,8480000600462,Face and body bleaching cream sensitive skin Deliplus,,3.5,False,        3.70,,,0.15,Facial & body care,False,,False,False,
67534,8480000675347,Jarred hot wax sensitive skin Deliplus,,3.9,False,,,,0.25,Facial & body care,False,,False,False,
35405,8402001005510,Razor shaving gel for sensitive skin Deliplus,,2.8,False,,,,0.2,Facial & body care,False,,False,False,
23311,8480002331104,Professional hot wax in pearls for normal skin Deliplus,,4.0,False,        4.50,,,0.3,Facial & body care,False,,False,False,
35498,8428076000281,Pure wax strips for sensitive skin body and legs Veet,,5.5,False,,,,1.0,Facial & body care,False,,False,False,
35789,8402001010859,Wax roll-on depilation with strips for normal skin Deliplus,,3.85,False,        4.25,,,0.1,Facial & body care,False,,False,False,
45925,8410104274160,Hair-removal cream for sensitive skin Veet,,5.0,False,,,Reckitt Benckiser,0.2,Facial & body care,False,,False,False,
75296,8410104249601,Hair-removal cream for sensitive skin Veet for men,,5.0,False,,,RECKITT BENCKISER HEALTHCARE,0.2,Facial & body care,False,,False,False,
70646,8480000706461,Facial hair-removal cream sensitive skin Deliplus,,2.0,False,,,,0.02,Facial & body care,False,,False,False,
15529,8480000155290,Hot wax in pan for sensitive skin Deliplus,,2.8,False,        2.90,,,0.1,Facial & body care,False,,False,False,
78071,8480000780713,Slanted eyebrow tweezers Deliplus,,2.0,False,,,,1.0,Facial & body care,False,,False,False,
78073,8480000780737,Straight eyebrow tweezers Deliplus,,2.0,False,,,,1.0,Facial & body care,False,,False,False,
13573,8480000135735,Body 2 blades hair removal razors Deliplus,,1.0,False,,,,1.0,Facial & body care,False,,False,False,
13574,8480000135742,Women's hair removal razors Deliplus,,2.15,False,,,,1.0,Facial & body care,False,,False,False,
67616,7702018471096,Venus Colors 3 blades disposables hair removal razors Gillette,,3.45,False,,,,1.0,Facial & body care,False,,False,False,
15565,7702018584277,Venus Comfortglide Breeze 3 blades rechargeable hair removal razor Gillette,,6.75,False,        6.95,,Procter & Gamble España,1.0,Facial & body care,False,,False,False,
35785,8001090597120,Venus Comfortglide Breeze 3 blades razors refills Gillette,,11.0,False,,,Procter & Gamble España,1.0,Facial & body care,False,,False,False,
15568,8001090585752,Venus Smooth 3 blades hair removal razor Gillette,,7.5,False,,,Procter & Gamble España,1.0,Facial & body care,False,,False,False,
15569,8001090594662,Venus Smooth 3 blades razors refills Gillette,,8.95,False,,,Procter & Gamble España,1.0,Facial & body care,False,,False,False,
79441,4027800039432,Hydro Silk 5 blades hair remover razor Wilkinson,,4.95,False,,,,1.0,Facial & body care,False,,False,False,
79199,4027800006007,Hydro Silk 5 blades razors refills Wilkinson,,7.95,False,,,,1.0,Facial & body care,False,,False,False,
13575,8480000135759,Body System 6 blades rechargeable hair removal razor Deliplus,,5.0,False,        5.60,,,1.0,Facial & body care,False,,False,False,
13576,8480000135766,Body System 6 blades razors refills Deliplus,,5.0,False,        5.30,,,3.0,Facial & body care,False,,False,False,
35594,8430624042049,Women's pack Hydro Silk 5 blades Wilkinson,,11.0,False,,,,1.0,Facial & body care,False,,False,False,
46441,8480000464415,Aloe care roll-on deodorant antiperspirant moisturizing Deliplus,,0.85,False,,,,0.05,Facial & body care,False,,False,False,
46028,8718951463899,Dermo extra control antiperspirant roll-on deodorant Sanex,,2.1,False,,,AECOC (Publicador),0.05,Facial & body care,False,,False,False,
46418,8480000464187,Silk light antiperspirant roll-on deodorant Deliplus,,0.85,False,,,,0.05,Facial & body care,False,,False,False,
46439,8480000464392,Fruity perfume deodorant roll-on for antiperspirant Deliplus,,0.85,False,,,,0.05,Facial & body care,False,,False,False,
46424,8480000464248,invisible anti-stain roll-on deodorant for women Deliplus,,0.85,False,,,,0.05,Facial & body care,False,,False,False,
46029,4005900388636,Invisible Black & White antiperspirant roll-on deodorant Nivea,,2.15,False,,,BEIERSDORF,0.05,Facial & body care,False,,False,False,
46444,8480000464446,Oat delicate antiperspirant roll-on deodorant Deliplus,,0.85,False,,,,0.05,Facial & body care,False,,False,False,
46025,8411104009868,Sensitive roll-on deodorant Byly,,1.7,False,,,Difusion Consumo,0.05,Facial & body care,False,,False,False,
46156,8718951463387,Dermo Sensitive antiperspirant roll-on deodorant Sanex,,2.1,False,,,AECOC (Publicador),0.05,Facial & body care,False,,False,False,
46030,4005900388674,Invisible Black & White antiperspirant roll-on deodorant Nivea Men,,2.15,False,,,BEIERSDORF,0.05,Facial & body care,False,,False,False,
46016,4005900936899,Dry impact antiperspirant roll-on deodorant Nivea Men,,2.15,False,,,BEIERSDORF,0.05,Facial & body care,False,,False,False,
46087,8410751030942,Original deodorant stick Tulipán Negro,,2.4,False,,,,0.1,Facial & body care,False,,False,False,
45078,8718951463714,Active control antiperspirant roll-on deodorant for men Sanex,,2.1,False,,,AECOC (Publicador),0.05,Facial & body care,False,,False,False,
46416,8480000464163,Invisible anti-stain antiperspirant deodorant roll-on for men Deliplus,,0.85,False,,,,0.05,Facial & body care,False,,False,False,
46794,8480000467942,0% alcohol antiperspirant Deodorant for delicate skin Deliplus,,1.6,False,,,,0.05,Facial & body care,False,,False,False,
45483,80466468,Original antiperspirant deodorant cream Dove,,2.3,False,,,Unilever (Home & Personal care),0.05,Facial & body care,False,,False,False,
46989,8850567010033,Mineral alum stone deodorant  Deonat,,2.2,False,,,,0.06,Facial & body care,False,,False,False,
46020,8411104004566,Light sensitive deodorant aluminium without smell cream Byly,,2.15,False,,,Difusion Consumo,0.025,Facial & body care,False,,False,False,
35965,59095842,original antiperspirant roll-on deodorant Dove,,2.15,False,        2.50,,Unilever (Home & Personal care),0.05,Facial & body care,False,,False,False,
47252,8718951463554,Zero % roll-on deodorant Sanex,,2.1,False,,,Colgate Palmolive España S.A.,0.05,Facial & body care,False,,False,False,
35479,8402001007996,Artic anti-stain deodorant stick Deliplus,,1.9,False,,,,0.075,Facial & body care,False,,False,False,
46000,8714789913919,Dermo protector Stick deodorant Sanex,,2.7,False,        3.40,,AECOC (Publicador),0.065,Facial & body care,False,,False,False,
35362,8402001007767,Aloe antiperspirant deodorant Deliplus,,1.7,False,,,,0.2,Facial & body care,False,,False,False,
23515,8480000235152,Aqua anti-stain deodorant Deliplus,,1.7,False,,,Laboratorios Maverick,0.2,Facial & body care,False,,False,False,
23513,8480000235138,Power anti-stain deodorant Deliplus,,1.7,False,,,Laboratorios Maverick,0.2,Facial & body care,False,,False,False,
44398,8710447492208,Invisible anti-stain black + white deodorant Rexona,,2.7,False,,,Unilever (Home & Personal care),0.2,Facial & body care,False,,False,False,
44400,8710447493885,Invisible antiperspirant and anti-stain deodorant 0% alcohol ice fresh Rexona Men,,2.7,False,,,Unilever (Home & Personal care),0.2,Facial & body care,False,,False,False,
35964,8720181299148,original deodorant 0% alcohol antiperspirant Dove,,3.55,False,        3.95,,Unilever (Home & Personal care),0.2,Facial & body care,False,,False,False,
22125,4005808729777,Invisible Black & White deodorant Nivea,,2.75,False,,,BEIERSDORF,0.2,Facial & body care,False,,False,False,
46420,8480000464200,Invisible anti-stain antiperspirant deodorant Deliplus,,1.7,False,,,Laboratorios Maverick,0.2,Facial & body care,False,,False,False,
46417,8480000464170,Light silk deodorant antiperspirant Deliplus,,1.7,False,,,Laboratorios Maverick,0.2,Facial & body care,False,,False,False,
22124,4005808729982,Invisible antiperspirant Black & White deodorant Nivea Men,,2.75,False,,,BEIERSDORF,0.2,Facial & body care,False,,False,False,
46415,8480000464156,Invisible antiperspirant and anti-stain deodorant for men Deliplus,,1.7,False,,,Laboratorios Maverick,0.2,Facial & body care,False,,False,False,
46434,8480000464347,Fruity perfume deodorant for antiperspirant Deliplus,,1.7,False,,,Laboratorios Maverick,0.2,Facial & body care,False,,False,False,
22598,8720181131042,Gold Temptation Essentiel deodorant Axe,,2.3,False,,,Unilever (Home & Personal care),0.15,Facial & body care,False,,False,False,
13603,8720181029363,Dark Temptation deodorant Axe,,3.15,False,,,Unilever (Home & Personal care),0.15,Facial & body care,False,,False,False,
44399,8710447493861,Cobalt dry antiperspirant deodorant 0% alcohol Rexona Men,,2.7,False,,,Unilever (Home & Personal care),0.2,Facial & body care,False,,False,False,
46107,8718951465299,Dermo extra control antiperspirant deodorant Sanex,,3.0,False,,,AECOC (Publicador),0.2,Facial & body care,False,,False,False,
46443,8480000464439,oat delicate antiperspirant deodorant Deliplus,,1.7,False,,,Laboratorios Maverick,0.2,Facial & body care,False,,False,False,
46001,8411135352155,Deodorant anti irritation 0% alcohol Lactovit,,2.35,False,        2.75,,AC Marca Personal Care (Genesse),0.2,Facial & body care,False,,False,False,
46122,8410225533689,Deodorant Heno de Pravia,,3.25,False,,,Antonio Puig,0.25,Facial & body care,False,,False,False,
35363,8402001007781,Aloe antiperspirant deodorant Deliplus,,1.5,False,,,,0.075,Facial & body care,False,,False,False,
78782,8480000787828,Pure Scented deodorant 9.60,,2.2,False,,,,0.15,Facial & body care,False,,False,False,
78843,8480000788436,Scented deodorant 9.60,,2.2,False,,,,0.15,Facial & body care,False,,False,False,
47256,8718951465152,Zero % deodorant Sanex,,3.0,False,,,Colgate Palmolive España S.A.,0.2,Facial & body care,False,,False,False,
52738,8402001013539,Deodorant limite anti-stain Deliplus,,1.7,False,,,,0.2,Facial & body care,False,,False,False,
46019,8480000460196,Deodorant foot powder antiperspirant Deliplus,,2.0,False,,,,0.075,Facial & body care,False,,False,False,
46999,8480000469991,Fresh & dry deodorant for feet antiperspirant Deliplus,,2.0,False,,,Laboratorios Maverick,0.15,Facial & body care,False,,False,False,
47050,8480000470508,Deodorising wipes with aloe vera Deliplus,,1.5,False,,,,1.0,Facial & body care,False,,False,False,
46582,8480000678904,Shower Gel for Normal Skin Deliplus,,1.05,False,,,,1.0,Facial & body care,False,,False,False,
46578,8480000465788,Olive Shower Gel for Dry Skin Deliplus,,1.4,False,,,,0.75,Facial & body care,False,,False,False,
46567,8480000465672,Blue Freshness Shower Gel for Normal Skin Deliplus,,0.75,False,,,,0.75,Facial & body care,False,,False,False,
35306,8008970056234,Moisturising shower gel Natural Honey,,2.7,False,,,,0.9,Facial & body care,False,,False,False,
45204,8480000452047,Dermoprotector bath - shampoo gel hair and body Deliplus,,1.0,False,,,,0.25,Facial & body care,False,,False,False,
44910,8480000449108,Tender Memories Shower Gel for Normal Skin Deliplus,,1.4,False,,,,0.75,Facial & body care,False,,False,False,
23184,8480000231840,Shower gel with aatmeal for sensitive skin Deliplus,,1.4,False,,,,0.75,Facial & body care,False,,False,False,
8357,8720181466458,Shower gel Dove,,3.95,False,,,Unilever (Home & Personal care),0.72,Facial & body care,False,,False,False,
8834,8410436463676,Classic original shower gel Magno,,3.7,False,,,,0.6,Facial & body care,False,,False,False,
44907,8480000449078,Argan Shower Gel for Very Dry Skin Deliplus,,1.4,False,,,,0.5,Facial & body care,False,,False,False,
35668,8411135007147,Nourishing shower gel Lactovit,,2.95,False,,,GRUPO AC MARCA (PERSONAL CARE),0.75,Facial & body care,False,,False,False,
67906,8718951519619,moisturizing and protector Shower gel for all skin types Sanex,,3.9,False,,,Colgate Palmolive España S.A.,0.85,Facial & body care,False,,False,False,
44915,8480000449153,Shower gel with 10% urea for rough dehydrated skin Deliplus,,2.0,False,,,,0.5,Facial & body care,False,,False,False,
44914,8480000449146,Bath oil Deliplus,,3.5,False,,,,0.5,Facial & body care,False,,False,False,
35304,8402001006241,exfoliating Té Chai shower gel cream for normal skin Deliplus,,2.5,False,,,,0.5,Facial & body care,False,,False,False,
60559,8402001018916,Lavender and eucalyptus bath gel normal skin Deliplus,,1.5,False,,,,0.75,Facial & body care,False,,False,False,
60557,8402001018930,Marine and cedar bath gel normal skin Deliplus,,1.5,False,,,,0.75,Facial & body care,False,,False,False,
60556,8402001018947,Bergamot and yuzu bath gel normal skin Deliplus,,1.5,False,,,,0.75,Facial & body care,False,,False,False,
60555,8402001018954,Vanilla and honey bath gel normal skin Deliplus,,1.5,False,,,,0.75,Facial & body care,False,,False,False,
60554,8402001018961,Coconut and lychee bath gel normal skin Deliplus,,1.5,False,,,,0.75,Facial & body care,False,,False,False,
60558,8402001018923,Amber and vetiver bath gel normal skin Deliplus,,1.5,False,,,,0.75,Facial & body care,False,,False,False,
67908,8720182266125,Beauty Cream Soap Bar for hands Dove,,3.0,False,,,Unilever (Home & Personal care),0.36,Facial & body care,False,,False,False,
60644,8410225556237,Hand soap original natural bar Heno de Pravia,,2.35,False,,,Antonio Puig,0.23,Facial & body care,False,,False,False,
46882,8402001015441,Glycerin 100% natural  soap bar for hands Deliplus,,1.0,False,,,,0.125,Facial & body care,False,,False,False,
46699,8480000466990,Dermoprotector Soap for Hands Deliplus,,0.9,False,,,,0.5,Facial & body care,False,,False,False,
52897,8402001018060,Liquid oats soap for hands Deliplus,,1.4,False,,,,0.5,Facial & body care,False,,False,False,
52966,8402001018077,Kids liquid soap for hands Deliplus,,1.4,False,,,,0.5,Facial & body care,False,,False,False,
46696,8480000466969,Tender Memories Soap for Hands Deliplus,,1.4,False,,,,0.5,Facial & body care,False,,False,False,
46774,8480000467744,Sandalwood & Coconut Fragrance Soap for Hands Deliplus,,2.2,False,,,,0.3,Facial & body care,False,,False,False,
77007,8480000770073,Hand gel hydroalcoholic 80% alcohol antiseptic no-rinse Deliplus,,1.2,False,,,"SPB, S.L.",0.075,Facial & body care,False,,False,False,
77466,8480000774668,Antiseptic no-rinse hydroalcoholic gel 80% alcohol Deliplus,,3.1,False,,,,0.5,Facial & body care,False,,False,False,
22905,8480000229052,dermoprotective hand soap refill Deliplus,,1.5,False,,,,1.0,Facial & body care,False,,False,False,
52898,8402001018084,Soap for hands neutralises odours Deliplus,,1.8,False,,,,0.5,Facial & body care,False,,False,False,
45717,8480000457172,Bath sponge with soap Deliplus,,1.2,False,,,,1.0,Facial & body care,False,,False,False,
13654,8480000136541,Flower soft exfoliation bath sponge Deliplus,,0.85,False,,,,1.0,Facial & body care,False,,False,False,
45711,8480000457110,Double action soft massage bath sponge Deliplus,,1.3,False,,,,1.0,Facial & body care,False,,False,False,
45710,8480000457103,Soft bath sponge Deliplus,,1.3,False,,,,1.0,Facial & body care,False,,False,False,
45715,8480000457158,Intense exfoliation bath sponge Deliplus,,1.2,False,,,,1.0,Facial & body care,False,,False,False,
79707,8480000797070,Natural fibre bath sponge Deliplus,,1.4,False,,,,1.0,Facial & body care,False,,False,False,
23662,8480000236623,Soft bath sponge Deliplus,,1.3,False,,,,2.0,Facial & body care,False,,False,False,
45716,8480000457165,Dermo water bath sponge Deliplus,,1.5,False,,,,1.0,Facial & body care,False,,False,False,
13655,8480000136558,Exfoliating loofah mitt Deliplus,,2.15,False,,,,1.0,Facial & body care,False,,False,False,
44973,8421687000015,Children's bathroom sponge,,1.6,False,,,,1.0,Facial & body care,False,,False,False,
86644,8480000866448,Toilet brush Deliplus,,4.0,False,,,,1.0,Facial & body care,False,,False,False,
22775,8480000227751,Microfibre hair drying turban towel Deliplus,,2.7,False,,,,1.0,Facial & body care,False,,False,False,
73978,8718951477957,Triple Action toothpaste Colgate,,1.95,False,,,AECOC (Publicador),0.1,Facial & body care,False,,False,False,
79080,8001841811802,Pro-Expert flavor fresh mint toothpaste Oral B,,2.85,False,        3.20,,Procter & Gamble España,0.085,Facial & body care,False,,False,False,
79593,8718951465756,Total original toothpaste Colgate,,2.45,False,,,Colgate Palmolive España S.A.,0.075,Facial & body care,False,,False,False,
74044,8717163998984,Whitening Baking soda toothpaste Signal,,1.75,False,,,Unilever (Home & Personal care),0.1,Facial & body care,False,,False,False,
73979,8718951559721,Toothpaste Cavity Protection Colgate,,1.95,False,,,AECOC (Publicador),0.1,Facial & body care,False,,False,False,
46724,8480000467249,Baking soda whitening toothpaste Deliplus,,1.1,False,,,,0.1,Facial & body care,False,,False,False,
13869,5054563098795,Repair & Protect toothpaste Sensodyne,,4.7,False,,,Glaxosmithkline Consumer Health,0.075,Facial & body care,False,,False,False,
13868,5054563101846,Whitening toothpaste Sensodyne,,3.95,False,,,Glaxosmithkline Consumer Health,0.075,Facial & body care,False,,False,False,
73431,8714789574820,Max white one toothpaste Colgate,,3.0,False,,,Colgate Palmolive España S.A.,0.075,Facial & body care,False,,False,False,
46730,8480000467300,Fresh gel toothpaste fresh extra mint Deliplus,,1.1,False,,,,0.1,Facial & body care,False,,False,False,
46995,8480000469953,Herbal toothpaste Deliplus,,1.1,False,,,,0.1,Facial & body care,False,,False,False,
46785,8480000467850,Gum Care toothpaste with fluoride and vitamins Deliplus,,1.5,False,,,,0.1,Facial & body care,False,,False,False,
46727,8480000467270,Dental Pearl whitening toothpaste Deliplus,,1.95,False,,,,0.1,Facial & body care,False,,False,False,
35982,8402001009013,3 action toothpaste Deliplus,,1.1,False,,,,0.1,Facial & body care,False,,False,False,
46993,8480000469939,2 in 1 gel White Effect toothpaste Deliplus,,1.05,False,,,,0.1,Facial & body care,False,,False,False,
46895,8480000468956,2 in 1 Fresh gel Chlorophyll toothpaste Deliplus,,1.05,False,,,,0.1,Facial & body care,False,,False,False,
35983,8402001011801,Anti-cavity toothpaste Deliplus,,1.05,False,,,,0.1,Facial & body care,False,,False,False,
46997,8480000469977,Toothpaste for children over 2 Deliplus,,1.0,False,,,,0.075,Facial & body care,False,,False,False,
46739,8480000467393,Sensitive with hidroxiapatita toothpaste Deliplus,,1.5,False,,,,0.1,Facial & body care,False,,False,False,
46550,8480000465504,Clorhexidina gum toothpaste Deliplus,,1.95,False,,,,0.1,Facial & body care,False,,False,False,
23674,8480000236746,Toothpaste for children +6 months soft mint Deliplus,,1.0,False,,,,0.075,Facial & body care,False,,False,False,
23675,8480000236753,Toothpaste for children +6 months gummy flavor Deliplus,,1.0,False,,,,0.075,Facial & body care,False,,False,False,
35654,5054563162533,Active gum repair toothpaste fresh mint Parodontax,,4.95,False,,,Glaxosmithkline Consumer Health,0.075,Facial & body care,False,,False,False,
60674,8402001018183,Dental hygiene travel kit Anti-cavity Deliplus,,2.2,False,,,,1.0,Facial & body care,False,,False,False,
71191,8480000711915,Medium toothbrush Deliplus,,1.0,False,,,,1.0,Facial & body care,False,,False,False,
71190,8480000711908,Soft toothbrush Deliplus,,1.0,False,,,,1.0,Facial & body care,False,,False,False,
71192,8480000711922,Firm toothbrush Deliplus,,1.0,False,,,,1.0,Facial & body care,False,,False,False,
74348,3014260797003,Pro Expert Medium toothbrush Oral-B,,2.45,False,        2.80,,Procter & Gamble España,1.0,Facial & body care,False,,False,False,
52472,8402001013041,Sensitive gums and teeth toothbrush Deliplus,,1.3,False,,,,1.0,Facial & body care,False,,False,False,
35406,8402001009242,Mickey kids toothbrush Deliplus,,0.9,False,,,,1.0,Facial & body care,False,,False,False,
74312,8480000743121,Ultra advanced Medium toothbrush Deliplus,,1.7,False,,,,1.0,Facial & body care,False,,False,False,
1908,8480000019080,Electric toothbrush replacement heads,,3.85,False,,,,1.0,Facial & body care,False,,False,False,
52473,8402001012990,Toothbrush for braces Deliplus,,1.8,False,,,,1.0,Facial & body care,False,,False,False,
52519,8006540886441,Pro Precision Clean electric toothbrush replacement heads Oral-B,,9.45,False,,,Procter & Gamble España,1.0,Facial & body care,False,,False,False,
22123,8480000221230,Sonic Electric toothbrush,,4.6,False,,,,1.0,Facial & body care,False,,False,False,
22201,8480000222015,Sonic Electric toothbrush replacement heads,,3.85,False,,,,1.0,Facial & body care,False,,False,False,
67663,4210201446736,Vitality Electric toothbrush Oral-B,,20.0,False,,,,1.0,Facial & body care,False,,False,False,
46965,8480000469656,Total Action mouthwash Deliplus,,1.35,False,,,,0.5,Facial & body care,False,,False,False,
46966,8480000469663,0% alcohol soft mouthwash Fresh Deliplus,,1.35,False,,,,0.5,Facial & body care,False,,False,False,
35714,8402001010507,interdental brushes Extraslim Deliplus,,1.5,False,,,,1.0,Facial & body care,False,,False,False,
46967,8480000469670,Explosion Action mouthwash Deliplus,,1.5,False,,,,0.5,Facial & body care,False,,False,False,
52524,8402001014444,bicarbonate whitening mouthwash alcohol free Deliplus,,1.5,False,,,,0.5,Facial & body care,False,,False,False,
78861,8413647036707,Flavour-free denture adhesive cream Benfix,,3.5,False,,,,0.05,Facial & body care,False,,False,False,
52464,8402001012259,Mouth spray refreshing Deliplus,,2.0,False,,,,0.01,Facial & body care,False,,False,False,
35733,8402001010491,Conical interdental brushes Slim Deliplus,,1.5,False,,,,1.0,Facial & body care,False,,False,False,
23067,3574661647579,Mint teeth and gum protection mouthwash Listerine,,5.5,False,,,JNTL CONSUMER HEALTH (SPAIN),0.5,Facial & body care,False,,False,False,
73127,6953186100146,Mint Flavoured Waxed Dental Floss,,1.8,False,,,,1.0,Facial & body care,False,,False,False,
23066,3574661648019,Total care mint mouthwash Listerine,,5.5,False,,,JNTL CONSUMER HEALTH (SPAIN),0.5,Facial & body care,False,,False,False,
47030,8480000470300,Gum protection mouthwash Chlorhexidine Gingival alcohol-free Deliplus,,2.0,False,,,,0.5,Facial & body care,False,,False,False,
46970,8480000469700,Gums Care Mouthwash alcohol free Deliplus,,2.0,False,,,,0.5,Facial & body care,False,,False,False,
52821,8402001014437,Children's Alcohol-free mouthwash Deliplus,,1.5,False,,,,0.5,Facial & body care,False,,False,False,
73128,6953186100139,Dental tape with wax and mint flavour,,2.5,False,,,,1.0,Facial & body care,False,,False,False,
86302,5054563203335,Strong-hold denture adhesive Polident,,5.45,False,,,,0.044,Facial & body care,False,,False,False,
46972,8480000469724,Sensitive alcohol-free mouthwash Deliplus,,2.0,False,,,,0.5,Facial & body care,False,,False,False,
79113,8413647037001,Denture and dental appliance cleaning tablets Benfix,,2.45,False,,,,1.0,Facial & body care,False,,False,False,
40583,8480000405838,Floss picks for interdental hygiene Deliplus,,1.8,False,,,,1.0,Facial & body care,False,,False,False,
